long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
6667,"World\ENVIRONMENT\DOODAD\ANQUIRAJ\Fireflies\Hive_Fireflies_01.mdx",0,0,0,0,0,0,0,0,0,0,-16.5671520233,-25.5283851624,-14.2020711899,7.70881509781,25.023771286,16.4284591675,0,
6668,"World\Dreaming\PassiveDoodads\DreamCatchers\EmeraldDreamCatcher01.mdx",0,0,0,0,0,0,0,0,0,0,-1.63779103756,-17.739276886,-0.0114700002596,1.72742295265,15.0726671219,20.7310581207,0,
6669,"World\Kalimdor\Ashenvale\ActiveDoodads\MannarothSpear\AshenvaleMannarothSpear.mdx",0,0,0,0,0,0,0,0,0,0,-0.585675001144,-9.07654666901,-6.2600569725,0.719237983227,8.02245426178,3.45809102058,0,
6670,"World\Expansion01\Doodads\Generic\BloodElf\Barrel\BE_Barrel_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.404778003693,-0.483613997698,-0.000109000000521,0.454373985529,0.508449971676,0.992063999176,0,
6671,"World\Goober\G_HolyLightWell.mdx",0,0,0,0,0,0,0,0,0,0,-0.542083978653,-0.542182981968,0.61896699667,0.544417023659,0.544318020344,2.44938993454,0,
6672,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_DEATHKNIGHT.MDX",0,8732,0,8741,0,0,0,0,0,0,-12.1353788376,-14.3612499237,0.168281003833,14.4281768799,12.2664299011,25.6331176758,0,
6673,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_ABOM_MINI.MDX",0,8731,0,8736,0,0,0,0,0,0,-6.44942998886,-6.30828809738,0.161412999034,6.10294008255,6.51160621643,27.6370162964,0,
6674,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_ABOM.MDX",0,8730,0,8737,0,0,0,0,0,0,-9.20798110962,-9.04356861115,-0.00710499985144,8.69750785828,8.8619222641,27.8177013397,0,
6675,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_PLAGUE.MDX",0,8733,0,8740,0,0,0,0,0,0,-6.61799812317,-0.461254000664,0.220281004906,6.85610723495,0.532522022724,19.9491100311,0,
6676,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_PORTCULLIS.MDX",0,8734,0,8739,0,0,0,0,0,0,-0.424263000488,-8.91267299652,0.21215300262,0.456322014332,8.73123073578,17.7041320801,0,
6677,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_SPIDER.MDX",0,8735,0,8738,0,0,0,0,0,0,-1.33317101002,-6.79722881317,0.0267910007387,1.32943999767,6.68119096756,19.4797325134,0,
6678,"World\Goober\G_Necropolis.mdx",8782,8933,0,0,8932,0,8930,8931,0,0,-17.3865146637,-21.4795074463,13.5731658936,17.6564750671,21.3833351135,53.36195755,0,
6679,"World\Goober\G_ScourgeRuneCircleCrystal.mdx",0,0,0,0,0,0,0,0,0,0,-10.3951568604,-10.4268102646,0.00129199994262,10.4752922058,10.4436388016,2.00596308708,0,
6680,"World\Kalimdor\Silithus\PassiveDoodads\Mummies\AQ_mummy01.mdx",0,0,0,0,0,0,0,0,0,0,-1.19612205029,-0.42669698596,-0.0340129993856,1.19612205029,0.417598992586,0.373865008354,0,
6681,"World\Generic\PassiveDoodads\Engineering\Spring.mdx",0,0,0,0,0,0,0,0,0,0,-0.349992007017,-0.70196300745,0.000205999996979,1.15718901157,1.26203405857,2.02300095558,0,
6682,"World\Generic\PassiveDoodads\FloatingDebris\FloatingBoards01.mdx",0,0,0,0,0,0,0,0,0,0,-2.77755498886,-0.840835988522,-0.164998993278,3.05260491371,1.39499700069,0.214080005884,0,
6683,"World\Azeroth\TheBlastedlands\PassiveDoodads\Ruins\BrokenGateWood01.mdx",0,0,0,0,0,0,0,0,0,0,-4.11570978165,-1.4153200388,-0.165328994393,4.11906003952,1.62198996544,0.830917000771,0,
6684,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\FURNACE\FURNACE_SKULL01.MDX",0,0,0,0,0,0,0,0,0,0,-4.7411108017,-2.63271093369,-5.6475019455,4.62172412872,3.94738411903,5.64750385284,0,
6685,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\GATES\DEATHKNIGHT_GATE01.MDX",0,0,0,0,0,0,0,0,0,0,-12.3331842422,-1.2121130228,-0.0120200002566,12.3508243561,1.21212804317,13.2065629959,0,
6686,"World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsSpine01.mdx",0,0,0,0,0,0,0,0,0,0,-0.359678000212,-0.553655982018,-0.0483260005713,0.668169021606,0.147530004382,0.514248013496,0,
6687,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_WEB_LARGE.MDX",0,8784,0,0,0,0,0,0,0,0,-25.7455692291,-25.1723098755,-1.53310000896,18.5580177307,25.1723098755,39.9417572021,0,
6688,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_WEB_BOSS.MDX",0,0,0,0,0,0,0,0,0,0,-9.12646198273,-15.9440851212,-3.6605219841,9.52336597443,15.4359941483,10.7831630707,0,
6689,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\NOX_DOOR_SLIME.MDX",0,0,8783,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6690,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\THRONE\KELTHUZAD_THRONE.MDX",0,0,0,0,0,0,0,0,0,0,-3.83851695061,-5.28632593155,-2.31334495544,3.54442596436,5.48553323746,19.9007263184,0,
6691,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_YELLOW.MDX",0,0,8934,0,0,0,0,0,0,0,-2.73041510582,-2.73041510582,-42.655292511,2.73041510582,2.73041510582,-30.5888462067,0,
6692,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_RED.MDX",0,0,8937,0,0,0,0,0,0,0,-2.73041510582,-2.73041510582,-42.655292511,2.73041605949,2.73041510582,-30.5888462067,0,
6693,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_ORANGE.MDX",0,0,8935,0,0,0,0,0,0,0,-2.73041510582,-2.73041605949,-42.655292511,2.73041510582,2.73041605949,-30.5888462067,0,
6694,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_PURPLE.MDX",0,0,8936,0,0,0,0,0,0,0,-2.73041510582,-2.73041510582,-42.655292511,2.73041510582,2.73041510582,-30.5888462067,0,
6695,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\DOORS\FROSTWYRM_WATERFALL.MDX",0,8857,0,0,0,0,0,0,0,0,-5.9416308403,-10.4195642471,-71.7131958008,7.17013692856,10.3459672928,50.4568786621,0,
6696,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_TOP.MDX",13925,0,13926,0,0,0,0,0,0,0,-6.01821517944,-6.01817417145,6.2429599762,6.01816701889,6.01818180084,6.31896877289,0,
6697,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_YELLOW_BOSSROOM.MDX",0,0,0,0,0,0,0,0,0,0,-2.93921899796,-2.88586997986,-42.0900154114,2.93372797966,2.89521002769,-30.5888462067,0,
6698,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_RED_BOSSROOM.MDX",0,0,0,0,0,0,0,0,0,0,-2.93921899796,-2.88586997986,-42.0900154114,2.93372797966,2.89521002769,-30.5888462067,0,
6699,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_PURPLE_BOSSROOM.MDX",0,0,0,0,0,0,0,0,0,0,-2.93921995163,-2.88586997986,-42.0900154114,2.93372797966,2.89521002769,-30.5888462067,0,
6700,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\NOX_PORTAL_ORANGE_BOSSROOM.MDX",0,0,0,0,0,0,0,0,0,0,-2.93921899796,-2.88586997986,-42.0900154114,2.93372797966,2.89521002769,-30.5888462067,0,
6701,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\ANVIL\NOX_ANVIL.MDX",0,0,0,0,0,0,0,0,0,0,-3.25181293488,-3.25369501114,-0.158751994371,4.93992090225,3.41596388817,1.96447098255,0,
6702,"WORLD\AZEROTH\KARAZAHN\ACTIVEDOODADS\KARAZAHNPORTCULLIS.MDX",0,10959,0,10960,10959,0,0,0,0,0,-0.27547699213,-2.78243994713,-0.215547993779,0.303117007017,2.99014997482,6.87453079224,0,
6703,"World\ENVIRONMENT\DOODAD\Carnival\CokeTent.mdx",0,0,0,0,0,0,0,0,0,0,-6.3731379509,-7.7336101532,-0.696162998676,6.00448417664,5.00188684464,20.2936344147,0,
6704,"World\Kalimdor\Winterspring\PassiveDoodads\FurbolgTotems\FurbolgTotemSnow01.mdx",0,0,0,0,0,0,0,0,0,0,-1.41089200974,-1.19173002243,-0.051754001528,1.44073998928,1.21130096912,5.6126999855,0,
6705,"World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishRack.mdx",0,0,0,0,0,0,0,0,0,0,-0.277628988028,-2.03086805344,-0.0139319999143,0.437799006701,1.9085919857,2.59676194191,0,
6706,"World\Expansion01\Doodads\Generic\BloodElf\DemonCrystals\BE_DemonCrystal_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.958890974522,-2.58808898926,-1.23832297325,1.02949404716,2.62245297432,4.05981683731,0,
6707,"World\Generic\Orc\Passive Doodads\Banners\ClanBanner07Warsong.mdx",0,0,0,0,0,0,0,0,0,0,-0.37202501297,-1.18388402462,-0.19130499661,0.0499170012772,1.19342899323,6.33726501465,0,
6708,"World\Generic\PassiveDoodads\WeaponCrates\WeaponCrateAllianceSword.mdx",0,0,0,0,0,0,0,0,0,0,-1.1451510191,-0.458104014397,-0.000737000023946,1.13405203819,0.43729698658,0.589860022068,0,
6709,"World\Generic\Human\Passive Doodads\Banners\BannerArgentDawn.mdx",0,0,0,0,0,0,0,0,0,0,-0.456946998835,-1.34505796432,-0.0686739981174,0.711686015129,1.34588897228,4.27240276337,0,
6710,"World\Expansion01\Doodads\Silvermyst\Moonstone\silvermyst_moonstone_blue.mdx",0,0,0,0,0,0,0,0,0,0,-1.02458703518,-3.06192398071,-0.0995210036635,1.2212690115,2.95461797714,6.59571504593,0,
6711,"World\Expansion01\Doodads\Silvermyst\Moonstone\silvermyst_moonstone_red.mdx",0,0,0,0,0,0,0,0,0,0,-1.02458703518,-3.06192398071,-0.0995210036635,1.2212690115,2.95461797714,6.49343776703,0,
6712,"World\Expansion01\Doodads\Silvermyst\Moonstone\silvermyst_moonstone_green.mdx",0,0,0,0,0,0,0,0,0,0,-1.02458703518,-3.06192398071,-0.0995210036635,1.2212690115,2.95461797714,6.48946380615,0,
6713,"WORLD\AZEROTH\KARAZAHN\PASSIVEDOODADS\THRONE\KARAZAHNTHRONE01.MDX",0,0,0,0,0,0,0,0,0,0,-1.12066602707,-4.69415092468,-0.170442998409,1.29046797752,4.66745090485,9.36727237701,0,
6714,"World\ENVIRONMENT\DOODAD\Naxxramas\IcyRune01.mdx",0,0,0,0,0,0,0,0,0,0,-0.342860996723,-0.370801001787,-0.0341020002961,0.259202986956,0.364665001631,0.897267997265,0,
6715,"World\Generic\Human\Passive Doodads\CatapultRuins\CatapultBeam.mdx",0,0,0,0,0,0,0,0,0,0,-2.73963403702,-1.55201303959,-0.0337119996548,-2.0137450695,1.51182496548,0.658070027828,0,
6716,"World\Generic\Human\Passive Doodads\WreckedBuildings\WreckedBuildingHRedBrick01.mdx",0,0,0,0,0,0,0,0,0,0,-0.2933639884,-0.477618992329,0.000108000000182,0.258529990911,0.509508013725,0.619942009449,0,
6717,"World\Generic\Human\Passive Doodads\WreckedBuildings\WreckedBuildingHWall01.mdx",0,0,0,0,0,0,0,0,0,0,-1.07181704044,-5.25569295883,-0.503036975861,1.29125499725,4.86062097549,3.93605494499,0,
6718,"World\Generic\Human\Passive Doodads\WreckedBuildings\WreckedBuildingHWall02.mdx",0,0,0,0,0,0,0,0,0,0,-0.638611972332,-2.73828196526,-0.503036975861,0.435016006231,2.76016402245,2.91158890724,0,
6719,"World\Generic\Human\Passive Doodads\WreckedBuildings\WreckedBuildingHBase01.mdx",0,0,0,0,0,0,0,0,0,0,-7.86090421677,-11.7556190491,-4.4823307991,19.9742145538,10.4737644196,4.97834920883,0,
6720,"World\Generic\Human\Passive Doodads\WreckedBuildings\WreckedBuildingHBase02.mdx",0,0,0,0,0,0,0,0,0,0,-16.7584400177,-19.8555793762,-4.4823307991,19.9742145538,10.4737644196,12.0279035568,0,
6721,"World\Generic\Human\Passive Doodads\WreckedBuildings\WreckedBuildingHBase03.mdx",0,0,0,0,0,0,0,0,0,0,-16.7584400177,-35.6804542542,-4.4823307991,19.947183609,10.4737644196,4.97834920883,0,
6722,"World\Outland\PassiveDoodads\FloatingRubble\OutlandTowerFloatingRubble.mdx",0,0,0,0,0,0,0,0,0,0,-18.4167537689,-9.42142105103,22.3170852661,9.25693798065,27.0069026947,92.128692627,0,
6723,"World\Generic\PassiveDoodads\FloatingDebris\FloatingBoardsBurning01.mdx",0,0,0,0,0,0,0,0,0,0,-2.98876690865,-0.954836010933,-0.0648989975452,3.04767894745,0.99584197998,0.144791007042,0,
6724,"World\Generic\PassiveDoodads\FloatingDebris\FloatingTree01.mdx",0,0,0,0,0,0,0,0,0,0,-3.93355298042,-0.86062502861,-1.06506896019,3.26326107979,1.07140994072,0.843600988388,0,
6725,"World\Generic\PassiveDoodads\Bleachers\BleachersWood01.mdx",0,0,0,0,0,0,0,0,0,0,-2.35888004303,-3.03674411774,0.00152900000103,1.70778501034,3.03856992722,2.36393404007,0,
6726,"World\Outland\PassiveDoodads\Rubble\outlandrubble02.mdx",0,0,0,0,0,0,0,0,0,0,-8.23594284058,-4.20324611664,-0.194867998362,6.03322315216,7.33053016663,8.23888397217,0,
6727,"World\Outland\PassiveDoodads\Rubble\outlandrubble03.mdx",0,0,0,0,0,0,0,0,0,0,-5.69792222977,-6.30000209808,-0.406179010868,8.511677742,7.02385187149,8.11388969421,0,
6728,"World\Outland\PassiveDoodads\Rubble\outlandrubble04.mdx",0,0,0,0,0,0,0,0,0,0,-6.49825000763,-6.03545999527,-0.201231002808,5.75059318542,4.6421790123,7.79741001129,0,
6729,"World\Outland\PassiveDoodads\Rubble\outlandrubble05.mdx",0,0,0,0,0,0,0,0,0,0,-7.45538377762,-12.4857635498,-1.06077802181,10.2882995605,6.9746670723,12.4576683044,0,
6730,"World\Generic\Dwarf\Passive Doodads\Debris\TS_Debris01.mdx",0,0,0,0,0,0,0,0,0,0,-6.97235012054,-5.38348388672,-6.08498620987,6.97234916687,5.38347005844,6.08498716354,0,
6731,"World\Generic\Dwarf\Passive Doodads\Debris\TS_Debris02.mdx",0,0,0,0,0,0,0,0,0,0,-5.36981391907,-5.64679002762,-5.78257894516,5.36981487274,5.64679193497,5.78257894516,0,
6732,"World\Generic\Dwarf\Passive Doodads\Debris\TS_Debris08.mdx",0,0,0,0,0,0,0,0,0,0,-4.49840307236,-2.08333492279,-2.08333706856,4.49840593338,2.08333706856,2.08333301544,0,
6733,"World\Kalimdor\Azshara\PassiveDoodads\DebrisWall\AzsharaDebrisWall.mdx",0,0,0,0,0,0,0,0,0,0,-4.86940479279,-12.3436384201,-0.380257993937,-0.431773006916,11.645986557,5.54310894012,0,
6734,"World\Generic\PassiveDoodads\FloatingDebris\FloatingTree02.mdx",0,0,0,0,0,0,0,0,0,0,-6.47465276718,-1.84498798847,-2.36691999435,5.10600090027,1.88908100128,1.07809603214,0,
6735,"World\Generic\PassiveDoodads\FloatingDebris\FloatingTree03.mdx",0,0,0,0,0,0,0,0,0,0,-5.27575683594,2.72855305672,-1.30075597763,5.44425201416,4.95825815201,0.94748800993,0,
6736,"World\Generic\DarkIronDwarf\Passive Doodads\WoodPlanks\DarkIronWoodPlanks06.mdx",0,0,0,0,0,0,0,0,0,0,-3.69057297707,-2.06918597221,-0.0137919997796,1.35170197487,2.01123809814,0.524405002594,0,
6737,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Crate.mdx",0,0,0,0,0,0,0,0,0,0,-0.615703999996,-0.661953985691,0.0,0.615703999996,0.661953985691,1.24296998978,0,
6738,"World\Generic\Dwarf\Passive Doodads\ExcavationTentPavillion\ExcavationTentPavillion.mdx",0,0,0,0,0,0,0,0,0,0,-4.34895086288,-4.31813192368,-0.200369998813,4.40078401566,4.34566497803,5.22743701935,0,
6739,"World\Azeroth\BurningSteppes\PassiveDoodads\OrcSleepMats\OrcSleepMat01.mdx",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6740,"World\Azeroth\BurningSteppes\PassiveDoodads\OrcSleepMats\OrcSleepMat02.mdx",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6742,"World\SkillActivated\TradeskillEnablers\Tradeskill_FishSchool_EelsYellow.mdx",0,0,0,0,0,0,0,0,0,0,-1.46444404125,-1.81222200394,-2.47697901726,1.43143105507,1.97246003151,-0.387340992689,0,
6743,"World\Kalimdor\Orgrimmar\PassiveDoodads\MapTable\HordeMapTable_Outland.mdx",0,0,0,0,0,0,0,0,0,0,-3.37199091911,-3.11916708946,-0.187290996313,2.78579807281,3.30285596848,3.18932390213,0,
6744,"World\Expansion01\Doodads\Generic\BloodElf\campfire\BE_Campfire01.mdx",0,0,0,0,0,0,0,0,0,0,-1.03881204128,-1.03184998035,-0.0242710001767,1.04295194149,1.04991400242,0.641377985477,0,
6745,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_WreathFloating.mdx",0,0,0,0,0,0,0,0,0,0,-1.07869803905,-1.03333103657,-0.247808992863,1.01804196835,1.06530201435,1.48313605785,0,
6746,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Wreath01.mdx",0,0,0,0,0,0,0,0,0,0,-0.808116018772,-0.906063020229,-0.173455998302,0.507053971291,0.927331984043,2.06575489044,0,
6747,"World\Lordaeron\Stratholme\PassiveDoodads\FX\Naxxramas_Frostwyrm_Birth.mdx",0,0,0,0,0,0,8974,0,0,0,-74.0204162598,-38.9342460632,-1.36072802544,56.6070632935,42.0962600708,4.89981508255,0,
6748,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_WreathHanginghuge.mdx",0,0,0,0,0,0,0,0,0,0,-2.39586305618,-10.3371133804,0.294757992029,2.09891295433,10.3478193283,23.2311000824,0,
6749,"World\Expansion01\Doodads\Ghostlands\moonstone\ghostlands_moonstone.mdx",0,9057,0,0,0,0,0,0,0,0,-5.97227811813,-5.96518182755,-0.45075199008,5.9903421402,5.99743700027,7.47256708145,0,
6750,"World\Expansion01\Doodads\HellfirePeninsula\gravestones\Hellfire_gravestones_Alliance_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.713201999664,-0.742775976658,-0.0198909994215,0.68809902668,0.716345012188,2.13594889641,0,
6751,"World\Expansion01\Doodads\Silvermyst\Crystals\SilvermystCrystal01.mdx",0,0,0,0,0,0,0,0,0,0,-1.04439902306,-1.21267700195,-0.815280973911,1.61659598351,1.16918098927,2.32591509819,0,
6752,"World\Goober\G_IceBlock.mdx",0,0,0,0,0,0,0,0,0,0,-1.88996100426,-2.10216593742,-0.944468021393,1.97681701183,1.97862005234,3.44226098061,0,
6753,"World\KhazModan\Badlands\PassiveDoodads\Trees\BadlandsCactus01.mdx",0,0,0,0,0,0,0,0,0,0,-1.32767605782,-1.04516100883,-0.330316990614,1.56201100349,1.15558898449,1.81529903412,0,
6754,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Bonfire_Large01.mdx",0,0,0,0,0,0,3244,9020,9021,0,-5.19941997528,-5.219851017,-1.94632601738,5.15373897552,5.13330698013,6.09142780304,0,
6755,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Bonfire_Large02.mdx",0,0,0,0,0,0,3244,9020,9021,0,-5.10967302322,-5.13010120392,-1.94632601738,5.06399297714,5.04356193542,6.09142780304,0,
6756,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Bonfire_Large03.mdx",0,0,0,0,0,0,3244,9020,9021,0,-5.28916597366,-5.30959510803,-1.94632601738,5.24348688126,5.22305583954,6.09142780304,0,
6757,"World\Expansion01\Doodads\HellfirePeninsula\Bushes\HellfireBushThorn01.mdx",0,0,0,0,0,0,0,0,0,0,-1.26410496235,-1.38672399521,-0.233474999666,1.298189044,1.22222399712,2.37547302246,0,
6758,"World\Expansion01\Doodads\HellfirePeninsula\Bushes\HellfireBushThorn02.mdx",0,0,0,0,0,0,0,0,0,0,-4.66178321838,-3.92419791222,-0.0956169962883,5.17693996429,4.36917686462,5.22845697403,0,
6759,"World\Expansion01\Doodads\HellfirePeninsula\Bushes\HellfireBushThorn03.mdx",0,0,0,0,0,0,0,0,0,0,-2.25704908371,-2.43852090836,-0.0886979997158,2.95746898651,2.48062801361,2.95933198929,0,
6760,"World\ENVIRONMENT\DOODAD\ANQUIRAJ\Sandwaterfall\Hive_Sand.mdx",0,0,0,0,0,0,0,0,0,0,-6.37785100937,-8.45619678497,-0.156645998359,6.29267501831,8.45619678497,3.6967959404,0,
6761,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Brazier_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.296712994576,-0.258363991976,0.00100100005511,0.324479013681,0.256197988987,0.871143996716,0,
6762,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Ribbon01huge.mdx",0,0,0,0,0,0,0,0,0,0,-0.717882990837,-4.44188499451,0.714590013027,1.38744699955,4.33023405075,14.1274032593,0,
6763,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Ribbon02.mdx",0,0,0,0,0,0,0,0,0,0,-0.0382109992206,-1.47373199463,0.105419002473,0.661696970463,1.44252097607,4.56445121765,0,
6764,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Brazier_03.mdx",0,0,0,0,0,0,0,0,0,0,-0.082841001451,-0.094460003078,-0.000748999998905,0.0819929987192,0.0958739966154,0.396515011787,0,
6765,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Brazier_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.642473995686,-0.642130970955,-0.0106610003859,0.65001899004,0.650361001492,1.82368099689,0,
6766,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Streamers.mdx",0,0,0,0,0,0,0,0,0,0,-0.223980993032,-2.14804005623,-1.555134058,0.48637598753,2.14644694328,0.752418994904,0,
6767,"World\Lordaeron\Scholomance\PassiveDoodads\Candles\Scholme_GreenRug.mdx",0,0,0,0,0,0,0,0,0,0,-3.15630292892,-2.07052588463,0.00371000007726,3.17098903656,2.10405993462,0.00371000007726,0,
6768,"World\Lordaeron\Scholomance\PassiveDoodads\Candles\Scholme_PurpleRug.mdx",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
6769,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Streamersx3.mdx",0,0,0,0,0,0,0,0,0,0,-0.0597929991782,-5.39918279648,-1.555134058,0.48637598753,5.28487110138,0.752418994904,0,
6770,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\KELTHUZAD_WINDOW_PORTAL.MDX",0,0,0,0,0,0,0,0,0,0,-8.90410327911,-19.2286148071,-51.7982139587,18.4551296234,18.3326969147,33.6467323303,0,
6771,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_MayPole.mdx",0,0,0,0,0,0,0,0,0,0,-1.11194503307,-1.11504304409,0.000984000042081,1.11135900021,1.10923302174,6.3917927742,0,
6772,"World\Expansion01\Doodads\Silvermyst\Crystals\SilvermystCrystalBig02.mdx",0,0,0,0,0,0,0,0,0,0,-2.32358407974,-2.2821149826,-2.46771907806,2.55860900879,2.57041788101,14.2247028351,0,
6773,"WORLD\EXPANSION01\DOODADS\HELLFIRECITADEL\ACTIVEDOODADS\DOORS\HELLFIRE_BOSSDOOR01.MDX",0,8979,0,8980,0,0,0,0,0,0,-1.20490002632,-5.91159200668,-1.70557999611,24.8562240601,5.9115819931,28.2827587128,0,
6774,"World\Lordaeron\Stratholme\PassiveDoodads\FX\Nox_portal_bottom.mdx",0,0,0,0,0,0,0,0,0,0,-6.01821517944,-6.01817417145,3.84869503975,6.01816701889,6.01818323135,3.92470288277,0,
6775,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\TESLA\NOX_TESLA.MDX",0,0,0,0,0,0,0,0,0,0,-2.49943208694,-2.54922294617,0.141590997577,2.55904698372,2.66593599319,4.29544210434,0,
6776,"World\Generic\Human\Passive Doodads\MuseumSkeletons\DragonSkeletonHanging.mdx",0,0,0,0,0,0,0,0,0,0,-22.1166782379,-59.5643310547,-10.1701631546,20.6066951752,60.6240844727,79.501411438,0,
6777,"World\SkillActivated\TradeskillNodes\Bush_BloodThistle.mdx",0,0,0,0,0,0,0,0,0,0,-1.83009696007,-1.93249094486,-0.323803991079,1.83009600639,1.81321203709,2.19160890579,0,
6778,"World\Expansion01\Doodads\Generic\Draenei\Machines\DR_MachineParts01.mdx",0,0,0,0,0,0,0,0,0,0,-0.402456998825,-0.616693019867,-0.000959000026342,0.395736008883,0.722738981247,1.09979498386,0,
6779,"WORLD\EXPANSION01\DOODADS\GENERIC\BLOODELF\SHOPSIGNS\BE_SIGNS_TAVERN.MDX",0,0,0,0,0,0,0,0,0,0,-0.0154740000144,-0.833943009377,0.0990459993482,0.881904006004,0.822495996952,2.12018704414,0,
6780,"WORLD\EXPANSION01\DOODADS\GENERIC\BLOODELF\SHOPSIGNS\BE_SIGNS_BANK.MDX",0,0,0,0,0,0,0,0,0,0,-0.0154740000144,-0.824214994907,0.0990459993482,0.881904006004,0.8322250247,2.12018704414,0,
6781,"WORLD\EXPANSION01\DOODADS\GENERIC\BLOODELF\SHOPSIGNS\BE_SIGNS_GENERALSHOP.MDX",0,0,0,0,0,0,0,0,0,0,-0.0154740000144,-0.829635977745,0.0990459993482,0.881904006004,0.826803982258,2.12018704414,0,
6782,"World\Generic\Orc\Passive Doodads\Banners\ClanBanner05.mdx",0,0,0,0,0,0,0,0,0,0,-0.37202501297,-1.18388402462,-0.19130499661,0.0499170012772,1.19342899323,6.33726501465,0,
6783,"World\KhazModan\Wetlands\PassiveDoodads\BlackRockBanners\BlackRockClanBanner01.mdx",0,0,0,0,0,0,0,0,0,0,-1.85810399055,-2.64592909813,-0.207413002849,0.475490987301,2.81419301033,8.94436264038,0,
6784,"World\KhazModan\Wetlands\PassiveDoodads\DragonMawGates\DragonmawBanner.mdx",0,0,0,0,0,0,0,0,0,0,-3.70830702782,-5.25068378448,-0.264227986336,2.78939008713,4.79593992233,17.1518154144,0,
6785,"WORLD\LORDAERON\STRATHOLME\ACTIVEDOODADS\SPORETRAP\PLAGUEWINGSPORETRAP.MDX",0,0,0,0,0,0,0,0,0,0,-5.75858402252,-4.00820112228,-6.12884378433,5.74871587753,4.14223384857,-1.32347297668,0,
6786,"World\Generic\PassiveDoodads\SummerFestival\SummerFest_Bonfire_Large04.mdx",0,0,0,0,0,0,3244,9020,9021,0,-5.28916597366,-5.30959510803,-1.94632601738,5.24348688126,5.22305583954,6.09142780304,0,
